Incentive Strategy,Total to Distribute,Time taken to achieve 95% adoption
['Random'],52068.96551724138,776
['Random'],53620.68965517241,767
['Random'],55172.41379310345,767
['Random'],56724.13793103448,767
['Random'],58275.862068965514,767
['Random'],59827.58620689655,767
['Random'],61379.31034482759,767
['Random'],62931.03448275862,767
['Random'],64482.75862068965,767
['Random'],66034.4827586207,767
['Random'],67586.20689655172,767
['Random'],69137.93103448275,767
['Random'],70689.6551724138,767
['Random'],72241.37931034483,767
['Random'],73793.10344827586,767
['Random'],75344.8275862069,767
['Random'],76896.55172413793,767
['Random'],78448.27586206896,767
['Random'],80000.0,767
['Highest_degree'],35000.0,17
['Highest_degree'],36551.724137931036,23
['Highest_degree'],38103.44827586207,27
['Highest_degree'],39655.1724137931,44
['Highest_degree'],41206.89655172414,33
['Highest_degree'],42758.620689655174,34
['Highest_degree'],44310.3448275862,53
['Highest_degree'],45862.06896551724,100
['Highest_degree'],47413.793103448275,852
['Highest_degree'],48965.51724137931,854
['Highest_degree'],50517.24137931035,845
['Highest_degree'],52068.96551724138,819
['Highest_degree'],53620.68965517241,808
['Highest_degree'],55172.41379310345,808
['Highest_degree'],56724.13793103448,808
['Highest_degree'],58275.862068965514,808
['Highest_degree'],59827.58620689655,808
['Highest_degree'],61379.31034482759,808
['Highest_degree'],62931.03448275862,808
['Highest_degree'],64482.75862068965,808
['Highest_degree'],66034.4827586207,808
['Highest_degree'],67586.20689655172,808
['Highest_degree'],69137.93103448275,808
['Highest_degree'],70689.6551724138,808
['Highest_degree'],72241.37931034483,808
['Highest_degree'],73793.10344827586,808
['Highest_degree'],75344.8275862069,808
['Highest_degree'],76896.55172413793,808
['Highest_degree'],78448.27586206896,808
['Highest_degree'],80000.0,808
['Lowest_degree'],35000.0,3
['Lowest_degree'],36551.724137931036,4
['Lowest_degree'],38103.44827586207,4
['Lowest_degree'],39655.1724137931,6
['Lowest_degree'],41206.89655172414,6
['Lowest_degree'],42758.620689655174,8
['Lowest_degree'],44310.3448275862,12
['Lowest_degree'],45862.06896551724,15
['Lowest_degree'],47413.793103448275,16
['Lowest_degree'],48965.51724137931,18
['Lowest_degree'],50517.24137931035,31
['Lowest_degree'],52068.96551724138,45
['Lowest_degree'],53620.68965517241,72
['Lowest_degree'],55172.41379310345,81
['Lowest_degree'],56724.13793103448,93
['Lowest_degree'],58275.862068965514,86
['Lowest_degree'],59827.58620689655,828
['Lowest_degree'],61379.31034482759,752
['Lowest_degree'],62931.03448275862,714
['Lowest_degree'],64482.75862068965,713
['Lowest_degree'],66034.4827586207,713
['Lowest_degree'],67586.20689655172,713
['Lowest_degree'],69137.93103448275,713
['Lowest_degree'],70689.6551724138,713
['Lowest_degree'],72241.37931034483,713
['Lowest_degree'],73793.10344827586,713
['Lowest_degree'],75344.8275862069,713
['Lowest_degree'],76896.55172413793,713
['Lowest_degree'],78448.27586206896,713
['Lowest_degree'],80000.0,713
['Highest_gamma'],35000.0,21
['Highest_gamma'],36551.724137931036,35
['Highest_gamma'],38103.44827586207,27
['Highest_gamma'],39655.1724137931,40
['Highest_gamma'],41206.89655172414,58
['Highest_gamma'],42758.620689655174,86
['Highest_gamma'],44310.3448275862,828
['Highest_gamma'],45862.06896551724,783
['Highest_gamma'],47413.793103448275,761
['Highest_gamma'],48965.51724137931,761
['Highest_gamma'],50517.24137931035,761
['Highest_gamma'],52068.96551724138,761
['Highest_gamma'],53620.68965517241,761
['Highest_gamma'],55172.41379310345,761
['Highest_gamma'],56724.13793103448,761
['Highest_gamma'],58275.862068965514,761
['Highest_gamma'],59827.58620689655,761
['Highest_gamma'],61379.31034482759,761
['Highest_gamma'],62931.03448275862,761
['Highest_gamma'],64482.75862068965,761
['Highest_gamma'],66034.4827586207,761
['Highest_gamma'],67586.20689655172,761
['Highest_gamma'],69137.93103448275,761
['Highest_gamma'],70689.6551724138,761
['Highest_gamma'],72241.37931034483,761
['Highest_gamma'],73793.10344827586,761
['Highest_gamma'],75344.8275862069,761
['Highest_gamma'],76896.55172413793,761
['Highest_gamma'],78448.27586206896,761
['Highest_gamma'],80000.0,761
['Lowest_gamma'],35000.0,4
['Lowest_gamma'],36551.724137931036,4
['Lowest_gamma'],38103.44827586207,6
['Lowest_gamma'],39655.1724137931,6
['Lowest_gamma'],41206.89655172414,7
['Lowest_gamma'],42758.620689655174,11
['Lowest_gamma'],44310.3448275862,16
['Lowest_gamma'],45862.06896551724,24
['Lowest_gamma'],47413.793103448275,26
['Lowest_gamma'],48965.51724137931,28
['Lowest_gamma'],50517.24137931035,30
['Lowest_gamma'],52068.96551724138,29
['Lowest_gamma'],53620.68965517241,46
['Lowest_gamma'],55172.41379310345,93
['Lowest_gamma'],56724.13793103448,962
['Lowest_gamma'],58275.862068965514,129
['Lowest_gamma'],59827.58620689655,124
['Lowest_gamma'],61379.31034482759,855
['Lowest_gamma'],62931.03448275862,819
['Lowest_gamma'],64482.75862068965,799
['Lowest_gamma'],66034.4827586207,766
['Lowest_gamma'],67586.20689655172,754
['Lowest_gamma'],69137.93103448275,754
['Lowest_gamma'],70689.6551724138,754
['Lowest_gamma'],72241.37931034483,754
['Lowest_gamma'],73793.10344827586,754
['Lowest_gamma'],75344.8275862069,754
['Lowest_gamma'],76896.55172413793,754
['Lowest_gamma'],78448.27586206896,754
['Lowest_gamma'],80000.0,754
Incentive Strategy,Total to Distribute,Number of agents incentivized
['Random'],35000.0,185
['Random'],36551.724137931036,198
['Random'],38103.44827586207,209
['Random'],39655.1724137931,230
['Random'],41206.89655172414,233
['Random'],42758.620689655174,247
['Random'],44310.3448275862,260
['Random'],45862.06896551724,277
['Random'],47413.793103448275,296
['Random'],48965.51724137931,315
['Random'],50517.24137931035,326
['Random'],52068.96551724138,354
['Random'],53620.68965517241,359
['Random'],55172.41379310345,359
['Random'],56724.13793103448,359
['Random'],58275.862068965514,359
['Random'],59827.58620689655,359
['Random'],61379.31034482759,359
