Incentive Strategy,Total to Distribute,Time taken to achieve 95% adoption
['Lowest_degree'],38620.68965517241,10000
['Lowest_degree'],39827.58620689655,9000
['Lowest_degree'],41034.48275862069,8000
['Lowest_degree'],42241.379310344826,10000
['Lowest_degree'],43448.275862068964,10000
['Lowest_degree'],44655.1724137931,10000
['Lowest_degree'],45862.06896551724,10000
['Lowest_degree'],47068.96551724138,10000
['Lowest_degree'],48275.862068965514,10000
['Lowest_degree'],49482.75862068965,10000
['Lowest_degree'],50689.6551724138,10000
['Lowest_degree'],51896.55172413793,5042
['Lowest_degree'],53103.44827586207,4472
['Lowest_degree'],54310.3448275862,3946
['Lowest_degree'],55517.24137931035,3904
['Lowest_degree'],56724.13793103448,3783
['Lowest_degree'],57931.03448275862,3724
['Lowest_degree'],59137.93103448275,3638
['Lowest_degree'],60344.8275862069,3638
['Lowest_degree'],61551.72413793103,3638
['Lowest_degree'],62758.620689655174,3638
['Lowest_degree'],63965.51724137931,3638
['Lowest_degree'],65172.41379310345,3638
['Lowest_degree'],66379.3103448276,3638
['Lowest_degree'],67586.20689655172,3638
['Lowest_degree'],68793.10344827586,3638
['Lowest_degree'],70000.0,3638
['Highest_gamma'],35000.0,10000
['Highest_gamma'],36206.89655172414,10000
['Highest_gamma'],37413.793103448275,10000
['Highest_gamma'],38620.68965517241,10000
['Highest_gamma'],39827.58620689655,10000
['Highest_gamma'],41034.48275862069,10000
['Highest_gamma'],42241.379310344826,10000
['Highest_gamma'],43448.275862068964,5238
['Highest_gamma'],44655.1724137931,4229
['Highest_gamma'],45862.06896551724,4104
['Highest_gamma'],47068.96551724138,3862
['Highest_gamma'],48275.862068965514,3818
['Highest_gamma'],49482.75862068965,3818
['Highest_gamma'],50689.6551724138,3818
['Highest_gamma'],51896.55172413793,3818
['Highest_gamma'],53103.44827586207,3818
['Highest_gamma'],54310.3448275862,3818
['Highest_gamma'],55517.24137931035,3818
['Highest_gamma'],56724.13793103448,3818
['Highest_gamma'],57931.03448275862,3818
['Highest_gamma'],59137.93103448275,3818
['Highest_gamma'],60344.8275862069,3818
['Highest_gamma'],61551.72413793103,3818
['Highest_gamma'],62758.620689655174,3818
['Highest_gamma'],63965.51724137931,3818
['Highest_gamma'],65172.41379310345,3818
['Highest_gamma'],66379.3103448276,3818
['Highest_gamma'],67586.20689655172,3818
['Highest_gamma'],68793.10344827586,3818
['Highest_gamma'],70000.0,3818
['Lowest_gamma'],35000.0,8000
['Lowest_gamma'],36206.89655172414,8000
['Lowest_gamma'],37413.793103448275,8000
['Lowest_gamma'],38620.68965517241,8000
['Lowest_gamma'],39827.58620689655,10000
['Lowest_gamma'],41034.48275862069,10000
['Lowest_gamma'],42241.379310344826,8000
['Lowest_gamma'],43448.275862068964,10000
['Lowest_gamma'],44655.1724137931,10000
['Lowest_gamma'],45862.06896551724,10000
['Lowest_gamma'],47068.96551724138,10000
['Lowest_gamma'],48275.862068965514,10000
['Lowest_gamma'],49482.75862068965,10000
['Lowest_gamma'],50689.6551724138,10000
['Lowest_gamma'],51896.55172413793,10000
['Lowest_gamma'],53103.44827586207,10000
['Lowest_gamma'],54310.3448275862,10000
['Lowest_gamma'],55517.24137931035,10000
['Lowest_gamma'],56724.13793103448,12000
['Lowest_gamma'],57931.03448275862,4037
['Lowest_gamma'],59137.93103448275,4456
['Lowest_gamma'],60344.8275862069,3785
['Lowest_gamma'],61551.72413793103,3633
['Lowest_gamma'],62758.620689655174,3697
['Lowest_gamma'],63965.51724137931,3686
['Lowest_gamma'],65172.41379310345,3510
['Lowest_gamma'],66379.3103448276,3533
['Lowest_gamma'],67586.20689655172,3533
['Lowest_gamma'],68793.10344827586,3533
['Lowest_gamma'],70000.0,3533
Incentive Strategy,Total to Distribute,Number of spillovers
['Random'],35000.0,10
['Random'],36206.89655172414,7
['Random'],37413.793103448275,7
['Random'],38620.68965517241,9
['Random'],39827.58620689655,14
['Random'],41034.48275862069,17
['Random'],42241.379310344826,16
['Random'],43448.275862068964,22
['Random'],44655.1724137931,19
['Random'],45862.06896551724,33
['Random'],47068.96551724138,46
['Random'],48275.862068965514,53
['Random'],49482.75862068965,45
['Random'],50689.6551724138,100
['Random'],51896.55172413793,99
['Random'],53103.44827586207,882
['Random'],54310.3448275862,937
['Random'],55517.24137931035,839
['Random'],56724.13793103448,831
['Random'],57931.03448275862,797
['Random'],59137.93103448275,806
['Random'],60344.8275862069,775
['Random'],61551.72413793103,775
['Random'],62758.620689655174,775
['Random'],63965.51724137931,775
['Random'],65172.41379310345,775
['Random'],66379.3103448276,775
['Random'],67586.20689655172,775
['Random'],68793.10344827586,775
['Random'],70000.0,775
['Highest_degree'],35000.0,4
['Highest_degree'],36206.89655172414,9
['Highest_degree'],37413.793103448275,9
['Highest_degree'],38620.68965517241,9
['Highest_degree'],39827.58620689655,9
['Highest_degree'],41034.48275862069,17
['Highest_degree'],42241.379310344826,28
['Highest_degree'],43448.275862068964,24
['Highest_degree'],44655.1724137931,39
['Highest_degree'],45862.06896551724,73
['Highest_degree'],47068.96551724138,120
['Highest_degree'],48275.862068965514,851
['Highest_degree'],49482.75862068965,838
['Highest_degree'],50689.6551724138,822
['Highest_degree'],51896.55172413793,801
['Highest_degree'],53103.44827586207,768
['Highest_degree'],54310.3448275862,765
['Highest_degree'],55517.24137931035,765
['Highest_degree'],56724.13793103448,765
['Highest_degree'],57931.03448275862,765
['Highest_degree'],59137.93103448275,765
['Highest_degree'],60344.8275862069,765
['Highest_degree'],61551.72413793103,765
['Highest_degree'],62758.620689655174,765
['Highest_degree'],63965.51724137931,765
['Highest_degree'],65172.41379310345,765
['Highest_degree'],66379.3103448276,765
['Highest_degree'],67586.20689655172,765
['Highest_degree'],68793.10344827586,765
['Highest_degree'],70000.0,765
['Lowest_degree'],35000.0,2
['Lowest_degree'],36206.89655172414,5
['Lowest_degree'],37413.793103448275,7
['Lowest_degree'],38620.68965517241,6
['Lowest_degree'],39827.58620689655,6
['Lowest_degree'],41034.48275862069,9
['Lowest_degree'],42241.379310344826,13
['Lowest_degree'],43448.275862068964,13
['Lowest_degree'],44655.1724137931,18
['Lowest_degree'],45862.06896551724,21
['Lowest_degree'],47068.96551724138,29
['Lowest_degree'],48275.862068965514,38
['Lowest_degree'],49482.75862068965,35
['Lowest_degree'],50689.6551724138,57
['Lowest_degree'],51896.55172413793,885
['Lowest_degree'],53103.44827586207,849
['Lowest_degree'],54310.3448275862,811
['Lowest_degree'],55517.24137931035,799
['Lowest_degree'],56724.13793103448,775
['Lowest_degree'],57931.03448275862,735
['Lowest_degree'],59137.93103448275,730
['Lowest_degree'],60344.8275862069,730
['Lowest_degree'],61551.72413793103,730
['Lowest_degree'],62758.620689655174,730
['Lowest_degree'],63965.51724137931,730
['Lowest_degree'],65172.41379310345,730
['Lowest_degree'],66379.3103448276,730
['Lowest_degree'],67586.20689655172,730
['Lowest_degree'],68793.10344827586,730
['Lowest_degree'],70000.0,730
['Highest_gamma'],35000.0,6
['Highest_gamma'],36206.89655172414,10
['Highest_gamma'],37413.793103448275,15
['Highest_gamma'],38620.68965517241,22
['Highest_gamma'],39827.58620689655,33
['Highest_gamma'],41034.48275862069,29
['Highest_gamma'],42241.379310344826,49
['Highest_gamma'],43448.275862068964,870
['Highest_gamma'],44655.1724137931,814
['Highest_gamma'],45862.06896551724,804
['Highest_gamma'],47068.96551724138,768
['Highest_gamma'],48275.862068965514,759
['Highest_gamma'],49482.75862068965,759
['Highest_gamma'],50689.6551724138,759
['Highest_gamma'],51896.55172413793,759
['Highest_gamma'],53103.44827586207,759
['Highest_gamma'],54310.3448275862,759
['Highest_gamma'],55517.24137931035,759
['Highest_gamma'],56724.13793103448,759
['Highest_gamma'],57931.03448275862,759
['Highest_gamma'],59137.93103448275,759
['Highest_gamma'],60344.8275862069,759
['Highest_gamma'],61551.72413793103,759
['Highest_gamma'],62758.620689655174,759
['Highest_gamma'],63965.51724137931,759
['Highest_gamma'],65172.41379310345,759
['Highest_gamma'],66379.3103448276,759
['Highest_gamma'],67586.20689655172,759
['Highest_gamma'],68793.10344827586,759
['Highest_gamma'],70000.0,759
['Lowest_gamma'],35000.0,2
['Lowest_gamma'],36206.89655172414,4
['Lowest_gamma'],37413.793103448275,4
['Lowest_gamma'],38620.68965517241,6
['Lowest_gamma'],39827.58620689655,4
['Lowest_gamma'],41034.48275862069,6
['Lowest_gamma'],42241.379310344826,8
['Lowest_gamma'],43448.275862068964,13
['Lowest_gamma'],44655.1724137931,13
['Lowest_gamma'],45862.06896551724,19
['Lowest_gamma'],47068.96551724138,16
['Lowest_gamma'],48275.862068965514,27
['Lowest_gamma'],49482.75862068965,41
['Lowest_gamma'],50689.6551724138,49
['Lowest_gamma'],51896.55172413793,44
['Lowest_gamma'],53103.44827586207,82
['Lowest_gamma'],54310.3448275862,67
['Lowest_gamma'],55517.24137931035,95
['Lowest_gamma'],56724.13793103448,169
['Lowest_gamma'],57931.03448275862,865
['Lowest_gamma'],59137.93103448275,889
['Lowest_gamma'],60344.8275862069,829
['Lowest_gamma'],61551.72413793103,813
['Lowest_gamma'],62758.620689655174,794
['Lowest_gamma'],63965.51724137931,774
['Lowest_gamma'],65172.41379310345,748
['Lowest_gamma'],66379.3103448276,747
['Lowest_gamma'],67586.20689655172,747
['Lowest_gamma'],68793.10344827586,747
['Lowest_gamma'],70000.0,747
Incentive Strategy,Total to Distribute,Number of agents incentivized
['Random'],35000.0,185
['Random'],36206.89655172414,192
['Random'],37413.793103448275,202
['Random'],38620.68965517241,211
['Random'],39827.58620689655,217
['Random'],41034.48275862069,230
['Random'],42241.379310344826,237
['Random'],43448.275862068964,246
['Random'],44655.1724137931,257
['Random'],45862.06896551724,268
['Random'],47068.96551724138,279
['Random'],48275.862068965514,293
['Random'],49482.75862068965,306
['Random'],50689.6551724138,318
['Random'],51896.55172413793,334
['Random'],53103.44827586207,349
['Random'],54310.3448275862,365
['Random'],55517.24137931035,385
['Random'],56724.13793103448,394
['Random'],57931.03448275862,414
['Random'],59137.93103448275,423
['Random'],60344.8275862069,446
['Random'],61551.72413793103,446
['Random'],62758.620689655174,446
['Random'],63965.51724137931,446
['Random'],65172.41379310345,446
['Random'],66379.3103448276,446
['Random'],67586.20689655172,446
['Random'],68793.10344827586,446
['Random'],70000.0,446
['Highest_degree'],35000.0,170
['Highest_degree'],36206.89655172414,180
['Highest_degree'],37413.793103448275,190
['Highest_degree'],38620.68965517241,197
['Highest_degree'],39827.58620689655,206
['Highest_degree'],41034.48275862069,216
['Highest_degree'],42241.379310344826,228
['Highest_degree'],43448.275862068964,240
['Highest_degree'],44655.1724137931,252
['Highest_degree'],45862.06896551724,261
['Highest_degree'],47068.96551724138,274
['Highest_degree'],48275.862068965514,292
['Highest_degree'],49482.75862068965,301
['Highest_degree'],50689.6551724138,312
['Highest_degree'],51896.55172413793,329
['Highest_degree'],53103.44827586207,351
['Highest_degree'],54310.3448275862,358
['Highest_degree'],55517.24137931035,358
['Highest_degree'],56724.13793103448,358
['Highest_degree'],57931.03448275862,358
['Highest_degree'],59137.93103448275,358
['Highest_degree'],60344.8275862069,358
['Highest_degree'],61551.72413793103,358
['Highest_degree'],62758.620689655174,358
['Highest_degree'],63965.51724137931,358
['Highest_degree'],65172.41379310345,358
['Highest_degree'],66379.3103448276,358
['Highest_degree'],67586.20689655172,358
['Highest_degree'],68793.10344827586,358
['Highest_degree'],70000.0,358
['Lowest_degree'],35000.0,200
['Lowest_degree'],36206.89655172414,207
['Lowest_degree'],37413.793103448275,221
['Lowest_degree'],38620.68965517241,230
['Lowest_degree'],39827.58620689655,239
['Lowest_degree'],41034.48275862069,247
['Lowest_degree'],42241.379310344826,256
['Lowest_degree'],43448.275862068964,270
['Lowest_degree'],44655.1724137931,283
['Lowest_degree'],45862.06896551724,292
['Lowest_degree'],47068.96551724138,303
['Lowest_degree'],48275.862068965514,314
['Lowest_degree'],49482.75862068965,321
['Lowest_degree'],50689.6551724138,336
['Lowest_degree'],51896.55172413793,348
['Lowest_degree'],53103.44827586207,361
['Lowest_degree'],54310.3448275862,375
['Lowest_degree'],55517.24137931035,387
['Lowest_degree'],56724.13793103448,410
['Lowest_degree'],57931.03448275862,434
['Lowest_degree'],59137.93103448275,437
['Lowest_degree'],60344.8275862069,437
['Lowest_degree'],61551.72413793103,437
['Lowest_degree'],62758.620689655174,437
['Lowest_degree'],63965.51724137931,437
['Lowest_degree'],65172.41379310345,437
['Lowest_degree'],66379.3103448276,437
['Lowest_degree'],67586.20689655172,437
['Lowest_degree'],68793.10344827586,437
['Lowest_degree'],70000.0,437
['Highest_gamma'],35000.0,238
['Highest_gamma'],36206.89655172414,252
['Highest_gamma'],37413.793103448275,264
['Highest_gamma'],38620.68965517241,282
['Highest_gamma'],39827.58620689655,291
['Highest_gamma'],41034.48275862069,309
['Highest_gamma'],42241.379310344826,334
['Highest_gamma'],43448.275862068964,345
['Highest_gamma'],44655.1724137931,365
['Highest_gamma'],45862.06896551724,377
['Highest_gamma'],47068.96551724138,405
['Highest_gamma'],48275.862068965514,414
['Highest_gamma'],49482.75862068965,414
['Highest_gamma'],50689.6551724138,414
['Highest_gamma'],51896.55172413793,414
['Highest_gamma'],53103.44827586207,414
['Highest_gamma'],54310.3448275862,414
['Highest_gamma'],55517.24137931035,414
['Highest_gamma'],56724.13793103448,414
['Highest_gamma'],57931.03448275862,414
['Highest_gamma'],59137.93103448275,414
['Highest_gamma'],60344.8275862069,414
['Highest_gamma'],61551.72413793103,414
['Highest_gamma'],62758.620689655174,414
['Highest_gamma'],63965.51724137931,414
['Highest_gamma'],65172.41379310345,414
['Highest_gamma'],66379.3103448276,414
['Highest_gamma'],67586.20689655172,414
['Highest_gamma'],68793.10344827586,414
['Highest_gamma'],70000.0,414
['Lowest_gamma'],35000.0,150
['Lowest_gamma'],36206.89655172414,155
['Lowest_gamma'],37413.793103448275,162
['Lowest_gamma'],38620.68965517241,170
['Lowest_gamma'],39827.58620689655,177
['Lowest_gamma'],41034.48275862069,185
['Lowest_gamma'],42241.379310344826,195
['Lowest_gamma'],43448.275862068964,200
['Lowest_gamma'],44655.1724137931,210
['Lowest_gamma'],45862.06896551724,220
['Lowest_gamma'],47068.96551724138,229
['Lowest_gamma'],48275.862068965514,238
['Lowest_gamma'],49482.75862068965,253
['Lowest_gamma'],50689.6551724138,260
['Lowest_gamma'],51896.55172413793,268
['Lowest_gamma'],53103.44827586207,280
['Lowest_gamma'],54310.3448275862,287
['Lowest_gamma'],55517.24137931035,298
['Lowest_gamma'],56724.13793103448,311
['Lowest_gamma'],57931.03448275862,324
['Lowest_gamma'],59137.93103448275,332
['Lowest_gamma'],60344.8275862069,348
['Lowest_gamma'],61551.72413793103,358
['Lowest_gamma'],62758.620689655174,372
['Lowest_gamma'],63965.51724137931,392
['Lowest_gamma'],65172.41379310345,418
['Lowest_gamma'],66379.3103448276,419
['Lowest_gamma'],67586.20689655172,419
['Lowest_gamma'],68793.10344827586,419
['Lowest_gamma'],70000.0,419
Incentive Strategy,Total to Distribute,Incentive count
['Random'],35000.0,0.0
['Random'],36206.89655172414,0.0
['Random'],37413.793103448275,0.0
['Random'],38620.68965517241,0.0
['Random'],39827.58620689655,0.0
['Random'],41034.48275862069,0.0
['Random'],42241.379310344826,0.0
['Random'],43448.275862068964,0.0
['Random'],44655.1724137931,0.0
['Random'],45862.06896551724,0.0
['Random'],47068.96551724138,0.0
['Random'],48275.862068965514,0.0
['Random'],49482.75862068965,0.0
['Random'],50689.6551724138,0.0
['Random'],51896.55172413793,0.0
['Random'],53103.44827586207,1.0
['Random'],54310.3448275862,1.0
['Random'],55517.24137931035,1.0
['Random'],56724.13793103448,1.0
['Random'],57931.03448275862,1.0
['Random'],59137.93103448275,1.0
['Random'],60344.8275862069,1.0
['Random'],61551.72413793103,1.0
['Random'],62758.620689655174,1.0
['Random'],63965.51724137931,1.0
['Random'],65172.41379310345,1.0
['Random'],66379.3103448276,1.0
['Random'],67586.20689655172,1.0
['Random'],68793.10344827586,1.0
['Random'],70000.0,1.0
['Highest_degree'],35000.0,0.0
['Highest_degree'],36206.89655172414,0.0
['Highest_degree'],37413.793103448275,0.0
['Highest_degree'],38620.68965517241,0.0
['Highest_degree'],39827.58620689655,0.0
['Highest_degree'],41034.48275862069,0.0
['Highest_degree'],42241.379310344826,0.0
['Highest_degree'],43448.275862068964,0.0
['Highest_degree'],44655.1724137931,0.0
['Highest_degree'],45862.06896551724,0.0
['Highest_degree'],47068.96551724138,0.0
['Highest_degree'],48275.862068965514,1.0
['Highest_degree'],49482.75862068965,1.0
['Highest_degree'],50689.6551724138,1.0
['Highest_degree'],51896.55172413793,1.0
['Highest_degree'],53103.44827586207,1.0
['Highest_degree'],54310.3448275862,1.0
['Highest_degree'],55517.24137931035,1.0
['Highest_degree'],56724.13793103448,1.0
['Highest_degree'],57931.03448275862,1.0
['Highest_degree'],59137.93103448275,1.0
['Highest_degree'],60344.8275862069,1.0
['Highest_degree'],61551.72413793103,1.0
['Highest_degree'],62758.620689655174,1.0
['Highest_degree'],63965.51724137931,1.0
['Highest_degree'],65172.41379310345,1.0
['Highest_degree'],66379.3103448276,1.0
['Highest_degree'],67586.20689655172,1.0
['Highest_degree'],68793.10344827586,1.0
['Highest_degree'],70000.0,1.0
['Lowest_degree'],35000.0,0.0
['Lowest_degree'],36206.89655172414,0.0
['Lowest_degree'],37413.793103448275,0.0
['Lowest_degree'],38620.68965517241,0.0
['Lowest_degree'],39827.58620689655,0.0
['Lowest_degree'],41034.48275862069,0.0
['Lowest_degree'],42241.379310344826,0.0
['Lowest_degree'],43448.275862068964,0.0
['Lowest_degree'],44655.1724137931,0.0
['Lowest_degree'],45862.06896551724,0.0
['Lowest_degree'],47068.96551724138,0.0
['Lowest_degree'],48275.862068965514,0.0
['Lowest_degree'],49482.75862068965,0.0
['Lowest_degree'],50689.6551724138,0.0
['Lowest_degree'],51896.55172413793,1.0
['Lowest_degree'],53103.44827586207,1.0
['Lowest_degree'],54310.3448275862,1.0
['Lowest_degree'],55517.24137931035,1.0
['Lowest_degree'],56724.13793103448,1.0
['Lowest_degree'],57931.03448275862,1.0
['Lowest_degree'],59137.93103448275,1.0
['Lowest_degree'],60344.8275862069,1.0
['Lowest_degree'],61551.72413793103,1.0
['Lowest_degree'],62758.620689655174,1.0
['Lowest_degree'],63965.51724137931,1.0
['Lowest_degree'],65172.41379310345,1.0
['Lowest_degree'],66379.3103448276,1.0
['Lowest_degree'],67586.20689655172,1.0
['Lowest_degree'],68793.10344827586,1.0
['Lowest_degree'],70000.0,1.0
['Highest_gamma'],35000.0,0.0
['Highest_gamma'],36206.89655172414,0.0
['Highest_gamma'],37413.793103448275,0.0
['Highest_gamma'],38620.68965517241,0.0
['Highest_gamma'],39827.58620689655,0.0
['Highest_gamma'],41034.48275862069,0.0
['Highest_gamma'],42241.379310344826,0.0
['Highest_gamma'],43448.275862068964,1.0
['Highest_gamma'],44655.1724137931,1.0
['Highest_gamma'],45862.06896551724,1.0
['Highest_gamma'],47068.96551724138,1.0
['Highest_gamma'],48275.862068965514,1.0
['Highest_gamma'],49482.75862068965,1.0
['Highest_gamma'],50689.6551724138,1.0
['Highest_gamma'],51896.55172413793,1.0
['Highest_gamma'],53103.44827586207,1.0
['Highest_gamma'],54310.3448275862,1.0
['Highest_gamma'],55517.24137931035,1.0
['Highest_gamma'],56724.13793103448,1.0
['Highest_gamma'],57931.03448275862,1.0
['Highest_gamma'],59137.93103448275,1.0
['Highest_gamma'],60344.8275862069,1.0
['Highest_gamma'],61551.72413793103,1.0
['Highest_gamma'],62758.620689655174,1.0
['Highest_gamma'],63965.51724137931,1.0
['Highest_gamma'],65172.41379310345,1.0
['Highest_gamma'],66379.3103448276,1.0
['Highest_gamma'],67586.20689655172,1.0
['Highest_gamma'],68793.10344827586,1.0
['Highest_gamma'],70000.0,1.0
['Lowest_gamma'],35000.0,0.0
['Lowest_gamma'],36206.89655172414,0.0
['Lowest_gamma'],37413.793103448275,0.0
['Lowest_gamma'],38620.68965517241,0.0
['Lowest_gamma'],39827.58620689655,0.0
['Lowest_gamma'],41034.48275862069,0.0
['Lowest_gamma'],42241.379310344826,0.0
['Lowest_gamma'],43448.275862068964,0.0
['Lowest_gamma'],44655.1724137931,0.0
['Lowest_gamma'],45862.06896551724,0.0
['Lowest_gamma'],47068.96551724138,0.0
['Lowest_gamma'],48275.862068965514,0.0
['Lowest_gamma'],49482.75862068965,0.0
['Lowest_gamma'],50689.6551724138,0.0
['Lowest_gamma'],51896.55172413793,0.0
['Lowest_gamma'],53103.44827586207,0.0
['Lowest_gamma'],54310.3448275862,0.0
['Lowest_gamma'],55517.24137931035,0.0
['Lowest_gamma'],56724.13793103448,0.0
['Lowest_gamma'],57931.03448275862,1.0
['Lowest_gamma'],59137.93103448275,1.0
['Lowest_gamma'],60344.8275862069,1.0
['Lowest_gamma'],61551.72413793103,1.0
['Lowest_gamma'],62758.620689655174,1.0
['Lowest_gamma'],63965.51724137931,1.0
['Lowest_gamma'],65172.41379310345,1.0
['Lowest_gamma'],66379.3103448276,1.0
['Lowest_gamma'],67586.20689655172,1.0
['Lowest_gamma'],68793.10344827586,1.0
['Lowest_gamma'],70000.0,1.0
Incentive Strategy,Total to Distribute,Gini coefficient
['Random'],35000.0,0.8636731484666569
['Random'],36206.89655172414,0.8581017758789369
['Random'],37413.793103448275,0.8522236373309792
['Random'],38620.68965517241,0.8458820273384505
['Random'],39827.58620689655,0.8420102870281196
['Random'],41034.48275862069,0.8364888486150845
['Random'],42241.379310344826,0.8311306772109452
['Random'],43448.275862068964,0.8252579375145126
['Random'],44655.1724137931,0.8200181558542144
['Random'],45862.06896551724,0.8126617501334101
['Random'],47068.96551724138,0.8078479142865237
['Random'],48275.862068965514,0.8012731794397127
['Random'],49482.75862068965,0.7957850630053492
['Random'],50689.6551724138,0.7888825111293198
['Random'],51896.55172413793,0.7842097178242827
['Random'],53103.44827586207,0.7795101411955133
['Random'],54310.3448275862,0.7725402915322577
['Random'],55517.24137931035,0.7686945493440587
['Random'],56724.13793103448,0.7627317057675996
['Random'],57931.03448275862,0.7558192604842685
['Random'],59137.93103448275,0.750586562058499
['Random'],60344.8275862069,0.7455667254958015
['Random'],61551.72413793103,0.7455667254958015
['Random'],62758.620689655174,0.7455667254958015
['Random'],63965.51724137931,0.7455667254958015
['Random'],65172.41379310345,0.7455667254958015
['Random'],66379.3103448276,0.7455667254958015
['Random'],67586.20689655172,0.7455667254958015
['Random'],68793.10344827586,0.7455667254958015
['Random'],70000.0,0.7455667254958015
['Highest_degree'],35000.0,0.8756607775410516
['Highest_degree'],36206.89655172414,0.8696606942096948
['Highest_degree'],37413.793103448275,0.8635275719524427
['Highest_degree'],38620.68965517241,0.858572861494473
['Highest_degree'],39827.58620689655,0.8525777614412385
['Highest_degree'],41034.48275862069,0.8482380366873794
['Highest_degree'],42241.379310344826,0.8433926579910922
['Highest_degree'],43448.275862068964,0.8391780462596861
['Highest_degree'],44655.1724137931,0.832884054416382
['Highest_degree'],45862.06896551724,0.828753644953371
['Highest_degree'],47068.96551724138,0.8219911699416659
['Highest_degree'],48275.862068965514,0.814745966635727
['Highest_degree'],49482.75862068965,0.8092387611789652
['Highest_degree'],50689.6551724138,0.8048735903656465
['Highest_degree'],51896.55172413793,0.7995829806372767
['Highest_degree'],53103.44827586207,0.7946618488338162
['Highest_degree'],54310.3448275862,0.7917893516472606
['Highest_degree'],55517.24137931035,0.7917893516472606
['Highest_degree'],56724.13793103448,0.7917893516472606
['Highest_degree'],57931.03448275862,0.7917893516472606
['Highest_degree'],59137.93103448275,0.7917893516472606
['Highest_degree'],60344.8275862069,0.7917893516472606
['Highest_degree'],61551.72413793103,0.7917893516472606
['Highest_degree'],62758.620689655174,0.7917893516472606
['Highest_degree'],63965.51724137931,0.7917893516472606
['Highest_degree'],65172.41379310345,0.7917893516472606
['Highest_degree'],66379.3103448276,0.7917893516472606
['Highest_degree'],67586.20689655172,0.7917893516472606
['Highest_degree'],68793.10344827586,0.7917893516472606
['Highest_degree'],70000.0,0.7917893516472606
['Lowest_degree'],35000.0,0.8532505040445262
['Lowest_degree'],36206.89655172414,0.8492367123200213
['Lowest_degree'],37413.793103448275,0.8429991530413
['Lowest_degree'],38620.68965517241,0.8367233035114406
['Lowest_degree'],39827.58620689655,0.8306770013829234
['Lowest_degree'],41034.48275862069,0.824975683675079
['Lowest_degree'],42241.379310344826,0.8189921782756532
['Lowest_degree'],43448.275862068964,0.811743186945511
['Lowest_degree'],44655.1724137931,0.8052601385642485
['Lowest_degree'],45862.06896551724,0.8014452317649823
['Lowest_degree'],47068.96551724138,0.7953434262529021
['Lowest_degree'],48275.862068965514,0.7913785566647906
['Lowest_degree'],49482.75862068965,0.7867008462546867
['Lowest_degree'],50689.6551724138,0.7794598914381259
['Lowest_degree'],51896.55172413793,0.7728012836961492
['Lowest_degree'],53103.44827586207,0.7669978700040871
['Lowest_degree'],54310.3448275862,0.7593171579050142
['Lowest_degree'],55517.24137931035,0.753682277632705
['Lowest_degree'],56724.13793103448,0.7493154603052136
['Lowest_degree'],57931.03448275862,0.7442716457608448
['Lowest_degree'],59137.93103448275,0.7432839511864852
['Lowest_degree'],60344.8275862069,0.7432839511864852
['Lowest_degree'],61551.72413793103,0.7432839511864852
['Lowest_degree'],62758.620689655174,0.7432839511864852
['Lowest_degree'],63965.51724137931,0.7432839511864852
