Incentive Strategy,Total to Distribute,Time taken to achieve 95% adoption
['Lowest_degree'],57931.03448275862,68
['Lowest_degree'],59137.93103448275,115
['Lowest_degree'],60344.8275862069,846
['Lowest_degree'],61551.72413793103,778
['Lowest_degree'],62758.620689655174,751
['Lowest_degree'],63965.51724137931,728
['Lowest_degree'],65172.41379310345,728
['Lowest_degree'],66379.3103448276,728
['Lowest_degree'],67586.20689655172,728
['Lowest_degree'],68793.10344827586,728
['Lowest_degree'],70000.0,728
['Highest_gamma'],35000.0,8
['Highest_gamma'],36206.89655172414,24
['Highest_gamma'],37413.793103448275,35
['Highest_gamma'],38620.68965517241,43
['Highest_gamma'],39827.58620689655,47
['Highest_gamma'],41034.48275862069,72
['Highest_gamma'],42241.379310344826,779
['Highest_gamma'],43448.275862068964,747
['Highest_gamma'],44655.1724137931,744
['Highest_gamma'],45862.06896551724,744
['Highest_gamma'],47068.96551724138,744
['Highest_gamma'],48275.862068965514,744
['Highest_gamma'],49482.75862068965,744
['Highest_gamma'],50689.6551724138,744
['Highest_gamma'],51896.55172413793,744
['Highest_gamma'],53103.44827586207,744
['Highest_gamma'],54310.3448275862,744
['Highest_gamma'],55517.24137931035,744
['Highest_gamma'],56724.13793103448,744
['Highest_gamma'],57931.03448275862,744
['Highest_gamma'],59137.93103448275,744
['Highest_gamma'],60344.8275862069,744
['Highest_gamma'],61551.72413793103,744
['Highest_gamma'],62758.620689655174,744
['Highest_gamma'],63965.51724137931,744
['Highest_gamma'],65172.41379310345,744
['Highest_gamma'],66379.3103448276,744
['Highest_gamma'],67586.20689655172,744
['Highest_gamma'],68793.10344827586,744
['Highest_gamma'],70000.0,744
['Lowest_gamma'],35000.0,0
['Lowest_gamma'],36206.89655172414,1
['Lowest_gamma'],37413.793103448275,0
['Lowest_gamma'],38620.68965517241,0
['Lowest_gamma'],39827.58620689655,4
['Lowest_gamma'],41034.48275862069,2
['Lowest_gamma'],42241.379310344826,3
['Lowest_gamma'],43448.275862068964,3
['Lowest_gamma'],44655.1724137931,5
['Lowest_gamma'],45862.06896551724,7
['Lowest_gamma'],47068.96551724138,7
['Lowest_gamma'],48275.862068965514,13
['Lowest_gamma'],49482.75862068965,15
['Lowest_gamma'],50689.6551724138,11
['Lowest_gamma'],51896.55172413793,15
['Lowest_gamma'],53103.44827586207,17
['Lowest_gamma'],54310.3448275862,18
['Lowest_gamma'],55517.24137931035,26
['Lowest_gamma'],56724.13793103448,41
['Lowest_gamma'],57931.03448275862,42
['Lowest_gamma'],59137.93103448275,41
['Lowest_gamma'],60344.8275862069,81
